textId,index,content
i_f5344fda4e05,218,[{新春|しんしゅん}の{候|こう}‖i_b5a7658fc111]，[{北|きた}{上|かみ}{貿|ぼう}{易|えき}‖i_0e7f585bf7a2]の[{皆様|みなさま}‖i_eb43740d26e7]におかれましてはお{元|げん}{気|き}でお{過|す}ごしのことと[{存|ぞん}じます‖i_085b21656986]。
i_f5344fda4e06,218,{突然|とつぜん}のお{手|て}{紙|がみ}を{差|さ}し{上|あ}げる[{失礼|しつれい}‖i_f81a0654de98]をお[{許|ゆる}して‖i_0adcc4b8c74f]ください。{私|わたし}は{竜|りゅう}{虎|こ}{酒|しゅ}{造|ぞう}の{佐|さ}{藤|とう}と{申|もう}します。{弊社|へいしゃ}では，{現在|げんざい}{中|ちゅう}{国|ごく}での{日|に}{本|ほん}{酒|しゅ}の{販|はん}{売|ばい}を{計画|けいかく}しております。
i_e9c0b080b110,218,[{御社|おんしゃ}‖i_a6963e0b4e3b]が{中|ちゅう}{国|ごく}{国内|こくない}の[{酒類|しゅるい}‖i_464918c90f21][{販|はん}{売|ばい}ルート‖i_fb053efb0f1b]にお{詳|くわ}しいことを，[MTS{社|しゃ}‖i_d89431fd319c]の[{菊|きく}{池|ち}‖i_c8225f9d4f51]{様|さま}より{伺|うかが}いました。{急|きゅう}なお{願|ねが}いで{申|もう}し{訳|わけ}ございませんが，{近|ちか}いうちに{一|いち}{度|ど}お{目|め}にかかり，お{話|はなし}を{伺|うかが}えればと[{存|ぞん}じます‖i_085b21656986]。[{後|ご}{日|じつ}‖i_e804c9df07f3]こちらからお{電|でん}{話|わ}いたしますので，その[{折|おり}‖i_36d61b80fcc3]にご{都|つ}{合|ごう}をお{聞|き}かせいただければ{幸|さいわ}いです。
i_112bfdb291d0,218,[{勝|かっ}{手|て}‖i_7267b91c6d30]なお{願|ねが}いで，ご{迷惑|めいわく}をおかけいたしますが，{宜|よろ}しくご{検討|けんとう}くださいますようお{願|ねが}い{申|もう}し{上|あ}げます。
i_f5344fda4e07,218,  [{敬|けい}{具|ぐ}‖i_79b89b7b1f79]
i_e92e9f9906c0,218,  {竜|りゅう}{虎|こ}{酒|しゅ}{造|ぞう}{株|かぶ}{式|しき}{会|がい}{社|しゃ} {上海事務所|シャンハイじむしょ}
i_f5344fda4e08,218,  {佐|さ}{藤|とう} [{光一|こういち}‖i_8c65c4355f01]
i_55bd0370ba7b,218,パンフレット[{送|そう}{付|ふ}‖i_6fb59ab17ca0]の{手|て}{紙|がみ}
i_f5344fda4e09,218,  {平|へい}{成|せい}20{年|ねん}1{月|がつ}19{日|にち}
i_f5344fda4e10,218,[{上|シャン}{海|ハイ}{PEC|ぴーいーしー}ホテル‖i_88ff5fc84490] [{黒|くろ}{田|だ}‖i_82227f33f525]{様|さま}
i_f5344fda4e11,218,[{拝啓|はいけい}‖i_d5d1be2bf970] この{度|たび}は{日|に}{本|ほん}{酒|しゅ}「{金|きん}{星|せい}」パンフレットをご[{請求|せいきゅう}‖i_fc9261b319d2]いただき，[{誠|まこと}に‖i_7d830a39d128]{有|あり}{難|がと}うございます。
i_a0af1842cee8,218,{早速|さっそく}，{最新|さいしん}のパンフレット5{部|ぶ}をご[{送|そう}{付|ふ}‖i_6fb59ab17ca0]{申|も}し{上|あ}げます。
i_f5344fda4e12,218,[なお‖i_7d23f3700ca2]，{資料|しりょう}の{内容|ないよう}についてご[{不|ふ}{明|めい}‖i_3407ce9fadec]の{点|てん}がございましたら，お[{気|き}{軽|がる}‖i_2b308c9d2c84]にお{問|と}い{合|あ}わせください。ご{説明|せつめい}させていただきます。
i_f5344fda4e13,218,{今|こん}{後|ご}とも{宜|よろ}しくお{願|ねが}いいたします。
i_f5344fda4e14,218,  {敬|けい}{具|ぐ}
i_0110b29a4d44,218,  {竜|りゅう}{虎|こ}{酒|しゅ}{造|ぞう}{株|かぶ}{式|しき}{会|がい}{社|しゃ} {上海事務所|シャンハイじむしょ}
i_f5344fda4e15,218,  {佐|さ}{藤|とう} [{光一|こういち}‖i_8c65c4355f01]
